Time_s,Velocity_Smooth_m_s,Velocity_Uncertainty_m_s
2.523312500000000077e-06,7.829911296613779825e+00,2.903510715714717194e-01
2.523320312000000039e-06,7.932269539775365530e+00,2.901978437840525005e-01
2.523328125000000323e-06,8.033438403143717821e+00,2.901504744620271303e-01
2.523335937000000285e-06,8.133422405243758035e+00,2.901031266616929116e-01
2.523343749999999722e-06,8.232226064600398630e+00,2.900557882536702881e-01
2.523351562000000107e-06,8.329853899738560941e+00,2.900084713482451448e-01
2.523359374999999968e-06,8.426310429183164530e+00,2.899611638239649736e-01
2.523367186999999930e-06,8.521600171459123629e+00,2.899138777832248604e-01
2.523375000000000214e-06,8.615727645091361353e+00,2.898666011124740316e-01
2.523382812000000176e-06,8.708697368604795486e+00,2.898193459062269883e-01
2.523390625000000036e-06,8.800513860524342036e+00,2.897721000588367457e-01
2.523398436999999999e-06,8.891181639374917012e+00,2.897248756569325567e-01
2.523406249999999859e-06,8.980705223681445304e+00,2.896776606027660628e-01
2.523414061999999821e-06,9.069089131968842921e+00,2.896304669750937588e-01
2.523421875000000105e-06,9.156337882762024094e+00,2.895832826840533114e-01
2.523429687000000067e-06,9.242455994585910162e+00,2.895361198005411696e-01
2.523437499999999927e-06,9.327447985965422461e+00,2.894889662425759180e-01
2.523445312000000313e-06,9.411318375425473448e+00,2.894418340731889083e-01
2.523453124999999750e-06,9.494071681490986236e+00,2.893947112182819748e-01
2.523460936999999712e-06,9.575712422686876835e+00,2.893476097330318075e-01
2.523468749999999996e-06,9.656245117538061251e+00,2.893005175511978999e-01
2.523476561999999958e-06,9.735674284569462600e+00,2.892534467201275938e-01
2.523484375000000242e-06,9.814004442305996889e+00,2.892063851814331565e-01
2.523492187000000204e-06,9.891240109272585457e+00,2.891593449746273081e-01
2.523500000000000064e-06,9.967385803994138982e+00,2.891123140491750898e-01
2.523507812000000027e-06,1.004244604499558413e+01,2.890653044367573754e-01
2.523515624999999887e-06,1.011642535080183336e+01,2.890183040946838200e-01
2.523523436999999849e-06,1.018932823993780978e+01,2.889713250468164407e-01
2.523531250000000133e-06,1.026115923092842586e+01,2.889243552582970165e-01
2.523539062000000095e-06,1.033192284229860647e+01,2.888774067451812533e-01
2.523546874999999955e-06,1.040162359257326585e+01,2.888304674804378358e-01
2.523554687000000341e-06,1.047026600027732357e+01,2.887835494723108853e-01
2.523562499999999778e-06,1.053785458393569741e+01,2.887366407015988790e-01
2.523570311999999740e-06,1.060439386207330337e+01,2.886897531687445673e-01
2.523578125000000024e-06,1.066988835321506457e+01,2.886428748623503515e-01
2.523585936999999986e-06,1.073434257588589702e+01,2.887539063522521210e-01
2.523593750000000270e-06,1.079776104861072028e+01,2.888650375247609481e-01
2.523601562000000232e-06,1.086014828991445036e+01,2.889762400308079071e-01
2.523609375000000092e-06,1.092150881832200682e+01,2.890875424389282577e-01
2.523617187000000055e-06,1.098184715235830744e+01,2.891989163565360510e-01
2.523624999999999915e-06,1.104116781054827179e+01,2.893103903963496482e-01
2.523632811999999877e-06,1.109947531141681765e+01,2.894219361221538334e-01
2.523640625000000161e-06,1.115677417348886102e+01,2.895335821909650886e-01
2.523648437000000123e-06,1.121306891528932326e+01,2.896453001228259660e-01
2.523656249999999983e-06,1.126836405534312213e+01,2.897571186191481019e-01
2.523664061999999946e-06,1.132266411217517543e+01,2.898690091561554327e-01
2.523671874999999806e-06,1.137597360431040094e+01,2.899810004797518381e-01
2.523679686999999768e-06,1.142829705027371823e+01,2.900930640222295631e-01
2.523687500000000052e-06,1.147963896859004329e+01,2.902052285741003601e-01
2.523695312000000014e-06,1.153000387778429925e+01,2.903174655236111512e-01
2.523703125000000298e-06,1.157939629638139856e+01,2.904298037059857562e-01
2.523710937000000260e-06,1.162782074290626433e+01,2.905422144653360683e-01
2.523718750000000120e-06,1.167528173588381257e+01,2.906547266816901787e-01
2.523726562000000083e-06,1.172178379383896107e+01,2.907673116549351344e-01
2.523734374999999943e-06,1.176733143529662939e+01,2.908799983100077702e-01
2.523742186999999905e-06,1.181192917878173532e+01,2.909927579024556565e-01
2.523750000000000189e-06,1.185558154281919663e+01,2.911056194022418331e-01
2.523757812000000151e-06,1.189829304593393111e+01,2.912185540204592638e-01
2.523765625000000011e-06,1.194006820665086188e+01,2.913315907721965026e-01
2.523773436999999974e-06,1.198091154349490139e+01,2.914447008240134140e-01
2.523781249999999834e-06,1.202082757499097099e+01,2.915579132362230985e-01
2.523789061999999796e-06,1.205982081966398844e+01,2.916711991307371354e-01
2.523796875000000080e-06,1.209789579603886978e+01,2.917845876132117988e-01
2.523804687000000042e-06,1.213505702264053809e+01,2.918980497607937541e-01
2.523812500000000326e-06,1.217130901799390763e+01,2.920116147245889193e-01
2.523820312000000288e-06,1.220665630062389795e+01,2.921252535368875636e-01
2.523828124999999725e-06,1.224110338905542683e+01,2.922389953943330121e-01
2.523835937000000111e-06,1.227465480181341384e+01,2.923528112842862514e-01
2.523843749999999971e-06,1.230731505742277676e+01,2.924667304490284891e-01
2.523851561999999933e-06,1.233908867440843693e+01,2.925807238308432146e-01
2.523859375000000217e-06,1.236998017129530503e+01,2.926948207178007300e-01
2.523867187000000179e-06,1.239999406660830594e+01,2.926639455858259797e-01
2.523875000000000039e-06,1.242913487887235569e+01,2.926330730159180105e-01
2.523882812000000002e-06,1.245740712661237204e+01,2.926022109088873280e-01
2.523890624999999862e-06,1.248481532835327457e+01,2.925713513614692229e-01
2.523898436999999824e-06,1.251136400261998283e+01,2.925405022711423664e-01
2.523906250000000108e-06,1.253705766793741283e+01,2.925096557379745499e-01
2.523914062000000070e-06,1.256190084283048058e+01,2.924788196561181053e-01
2.523921874999999930e-06,1.258589804582411276e+01,2.924479861289729921e-01
2.523929687000000316e-06,1.260905379544322003e+01,2.924171630473589856e-01
2.523937499999999753e-06,1.263137261021272018e+01,2.923863425180126541e-01
2.523945311999999715e-06,1.265285900865753987e+01,2.923555324284249357e-01
2.523953124999999999e-06,1.267351750930258802e+01,2.923247248886552963e-01
2.523960936999999961e-06,1.269335263067278596e+01,2.922939277828794924e-01
2.523968750000000245e-06,1.271236889129305681e+01,2.922631332244797764e-01
2.523976562000000207e-06,1.273057080968831123e+01,2.922323490943105062e-01
2.523984375000000068e-06,1.274796290438347413e+01,2.922015675090791076e-01
2.523992187000000030e-06,1.276454969390345973e+01,2.921707963463175406e-01
2.523999999999999890e-06,1.278033569677318582e+01,2.921400277260565170e-01
2.524007811999999852e-06,1.279532543151757373e+01,2.921092695225109281e-01
2.524015625000000136e-06,1.280952341666154304e+01,2.920785138590291652e-01
2.524023437000000098e-06,1.282293417073000619e+01,2.920477686065146572e-01
2.524031249999999959e-06,1.283556221224788807e+01,2.920170258916330308e-01
2.524039061999999921e-06,1.284741205974010114e+01,2.919862935819714789e-01
2.524046874999999781e-06,1.285848823173156674e+01,2.919555638075128079e-01
2.524054686999999743e-06,1.286879524674720443e+01,2.919248444325331926e-01
2.524062500000000027e-06,1.287833762331193022e+01,2.918941275903269572e-01
2.524070311999999989e-06,1.288711987995066188e+01,2.918634211418649760e-01
2.524078125000000273e-06,1.289514653518832077e+01,2.918327172237510925e-01
2.524085937000000235e-06,1.290242210754982288e+01,2.918020236936493261e-01
2.524093750000000096e-06,1.290895111556008423e+01,2.917713326914744276e-01
2.524101562000000058e-06,1.291473807774403149e+01,2.917406520715824514e-01
2.524109374999999918e-06,1.291978751262657354e+01,2.917099739771966682e-01
2.524117186999999880e-06,1.292410393873263708e+01,2.916793062593707742e-01
2.524125000000000164e-06,1.292769187458713098e+01,2.916486410646312866e-01
2.524132812000000126e-06,1.293055583871498015e+01,2.916179862407347056e-01
2.524140624999999987e-06,1.293270034964110060e+01,2.913767005195788684e-01
2.524148436999999949e-06,1.293412992589041366e+01,2.911358445556389007e-01
2.524156249999999809e-06,1.293484908598783356e+01,2.908953556973085663e-01
2.524164061999999771e-06,1.293486234845828342e+01,2.906552945206814509e-01
2.524171875000000055e-06,1.293417423182667392e+01,2.904155985841300192e-01
2.524179687000000018e-06,1.293278925461792994e+01,2.901763282672842892e-01
2.524187500000000301e-06,1.293071193535696750e+01,2.899374213374364961e-01
2.524195312000000264e-06,1.292794679256870616e+01,2.896989379786758523e-01
2.524203125000000124e-06,1.292449834477806547e+01,2.894608161661885171e-01
2.524210937000000086e-06,1.292037111050996145e+01,2.892231158894399412e-01
2.524218749999999946e-06,1.291556960828930833e+01,2.889857753304651555e-01
2.524226561999999909e-06,1.291009835664103100e+01,2.887488542850687456e-01
2.524234375000000192e-06,1.290396187409004369e+01,2.885122911410710200e-01
2.524242187000000155e-06,1.289716467916127307e+01,2.882761455015720453e-01
2.524250000000000015e-06,1.288971129037962449e+01,2.880403559591594442e-01
2.524257811999999977e-06,1.288160622627002638e+01,2.878049819251025099e-01
2.524265624999999837e-06,1.287285400535739122e+01,2.875699621957450991e-01
2.524273436999999800e-06,1.286345914616663855e+01,2.873353559914702537e-01
2.524281250000000083e-06,1.285342616722269327e+01,2.871011023113355654e-01
2.524289062000000046e-06,1.284275958705046250e+01,2.868672601857764626e-01
2.524296875000000329e-06,1.283146392417487469e+01,2.866337688155539132e-01
2.524304687000000292e-06,1.281954369712083874e+01,2.864006870420379158e-01
2.524312499999999728e-06,1.280700342441327955e+01,2.861679542667268650e-01
2.524320312000000114e-06,1.279384762457711311e+01,2.859356291427641028e-01
2.524328124999999974e-06,1.278008081613726254e+01,2.857036512714015708e-01
2.524335936999999937e-06,1.276570751761863676e+01,2.854720791185399453e-01
2.524343750000000220e-06,1.275073224754616596e+01,2.852408524841059112e-01
2.524351562000000183e-06,1.273515952444475552e+01,2.850100296476609230e-01
2.524359375000000043e-06,1.271899386683933031e+01,2.847795506068727112e-01
2.524367187000000005e-06,1.270223979325480812e+01,2.845494734557853511e-01
2.524374999999999865e-06,1.268490182221611207e+01,2.843197383888435570e-01
2.524382811999999828e-06,1.266698447224815283e+01,2.840904033154779684e-01
2.524390625000000111e-06,1.264849226187585529e+01,2.838614086259145242e-01
2.524398437000000074e-06,1.262942970962413014e+01,2.836328120458691537e-01
2.524406249999999934e-06,1.260980133401789871e+01,2.834045541603965601e-01
2.524414062000000320e-06,1.258961165358208412e+01,2.831013206263912063e-01
2.524421874999999756e-06,1.256886518684160237e+01,2.827986966066448060e-01
2.524429686999999719e-06,1.254756645232136769e+01,2.824967574914357127e-01
2.524437500000000002e-06,1.252571996854630498e+01,2.821954239114614627e-01
2.524445311999999965e-06,1.250333025404132314e+01,2.818947709444218352e-01
2.524453125000000248e-06,1.248040182733134706e+01,2.815947195678364934e-01
2.524460937000000211e-06,1.245693920694129808e+01,2.812953445486655601e-01
2.524468750000000071e-06,1.243294691139608688e+01,2.809965672090139477e-01
2.524476562000000033e-06,1.240842945922064189e+01,2.806984620069747915e-01
2.524484374999999893e-06,1.238339136893986492e+01,2.804009506069730095e-01
2.524492186999999856e-06,1.235783715907869329e+01,2.801041071601571009e-01
2.524500000000000139e-06,1.233177134816202880e+01,2.798078536709935893e-01
2.524507812000000102e-06,1.230519845471480345e+01,2.795122639855934787e-01
2.524515624999999962e-06,1.227812299726192258e+01,2.792172604462550001e-01
2.524523436999999924e-06,1.225054949432832352e+01,2.789229165958468926e-01
2.524531249999999784e-06,1.222248246443890629e+01,2.786291551123086796e-01
2.524539061999999747e-06,1.219392642611858690e+01,2.783360492371439454e-01
2.524546875000000030e-06,1.216488589789229913e+01,2.780435219817143921e-01
2.524554686999999993e-06,1.213536539828496075e+01,2.777516462880199599e-01
2.524562500000000276e-06,1.210536944582147534e+01,2.774603454986767082e-01
2.524570312000000239e-06,1.207490255902677490e+01,2.771696922579643396e-01
2.524578125000000099e-06,1.204396925642576655e+01,2.768796102376355761e-01
2.524585937000000061e-06,1.201257405654337340e+01,2.765901717860194675e-01
2.524593749999999921e-06,1.198072147790452213e+01,2.763013009018749355e-01
2.524601561999999884e-06,1.194841603903412164e+01,2.760130696393983118e-01
2.524609375000000167e-06,1.191566225845709148e+01,2.757254023222115435e-01
2.524617187000000130e-06,1.188246465469835123e+01,2.754383707121816349e-01
2.524624999999999990e-06,1.184882774628281688e+01,2.751518994557149989e-01
2.524632811999999952e-06,1.181475605173540977e+01,2.748660600240456775e-01
2.524640624999999812e-06,1.178025408958105302e+01,2.745807773843045307e-01
2.524648436999999775e-06,1.174532637834465021e+01,2.742961227188679962e-01
2.524656250000000058e-06,1.170997743655113510e+01,2.740120213135024962e-01
2.524664062000000021e-06,1.167421178272541304e+01,2.737285440634881217e-01
2.524671875000000304e-06,1.163803393539241426e+01,2.734456165711871001e-01
2.524679687000000267e-06,1.160144841307704588e+01,2.735636758003305857e-01
2.524687500000000127e-06,1.156445973430424345e+01,2.736818521489964851e-01
2.524695312000000089e-06,1.152707241759889989e+01,2.738001154982054874e-01
2.524703124999999949e-06,1.148929098148595962e+01,2.739184962577869697e-01
2.524710936999999912e-06,1.145111994449032089e+01,2.740369642568935005e-01
2.524718750000000195e-06,1.141256382513691037e+01,2.741555499582138400e-01
2.524726562000000158e-06,1.137362714195064584e+01,2.742742231388853313e-01
2.524734375000000018e-06,1.133431441345645041e+01,2.743930143145877354e-01
2.524742186999999980e-06,1.129463015817923122e+01,2.745118932103350340e-01
2.524749999999999840e-06,1.125457889464391847e+01,2.746308903949296609e-01
2.524757811999999803e-06,1.121416514137542464e+01,2.747499755411145772e-01
2.524765625000000087e-06,1.117339341689866039e+01,2.748691792709669901e-01
2.524773437000000049e-06,1.113226823973855950e+01,2.749884712048108470e-01
2.524781250000000333e-06,1.109079412842003087e+01,2.751078820181375173e-01
2.524789062000000295e-06,1.104897560146799584e+01,2.752273812787286444e-01
2.524796874999999732e-06,1.100681717740737575e+01,2.753469997156109961e-01
2.524804687000000117e-06,1.096432337476307950e+01,2.754667068439199951e-01
2.524812499999999978e-06,1.092149871206002842e+01,2.755865334463516447e-01
2.524820311999999940e-06,1.087834770782315097e+01,2.757064489852132372e-01
2.524828125000000224e-06,1.083487488057734893e+01,2.758264842970562514e-01
2.524835937000000186e-06,1.079108474884756497e+01,2.759466087912165744e-01
2.524843750000000046e-06,1.074698183115868488e+01,2.760668533582164019e-01
2.524851562000000008e-06,1.070257064603565134e+01,2.761871873543149669e-01
2.524859374999999869e-06,1.065785571200336612e+01,2.763076417241410176e-01
2.524867186999999831e-06,1.061284154758677190e+01,2.764281857707256984e-01
2.524875000000000115e-06,1.056753267131076335e+01,2.765488504929601854e-01
2.524882812000000077e-06,1.052193360170027425e+01,2.766696051404957668e-01
2.524890624999999937e-06,1.047604885728020818e+01,2.767904807666224376e-01
2.524898437000000323e-06,1.042988295657549003e+01,2.769114465675054371e-01
2.524906249999999760e-06,1.038344041811103757e+01,2.770325336509503744e-01
2.524914061999999722e-06,1.033672576041178637e+01,2.771537111594910008e-01
2.524921875000000006e-06,1.028974350200262222e+01,2.772750102556386098e-01
2.524929686999999968e-06,1.024249816140849489e+01,2.773964000281086140e-01
2.524937500000000252e-06,1.019499425715429375e+01,2.775735570252915729e-01
2.524945312000000214e-06,1.014723630776495789e+01,2.777509177287446063e-01
2.524953125000000074e-06,1.009922883176539798e+01,2.779285279800395858e-01
2.524960937000000037e-06,1.005097634768054249e+01,2.781063427492246887e-01
2.524968749999999897e-06,1.000248337403529142e+01,2.782844079963371353e-01
2.524976561999999859e-06,9.953754429354578548e+00,2.784626785771871504e-01
2.524984375000000143e-06,9.904794032163309225e+00,2.786412005707579187e-01
2.524992187000000105e-06,9.855606700986408342e+00,2.788199287181684083e-01
2.524999999999999965e-06,9.806196954348807893e+00,2.789989092178015717e-01
2.525007811999999928e-06,9.756569310775397241e+00,2.791780966956879939e-01
2.525015624999999788e-06,9.706728288791126147e+00,2.793575374700670855e-01
2.525023436999999750e-06,9.656678406920880420e+00,2.795371860514233031e-01
2.525031250000000034e-06,9.606424183689602714e+00,2.797170888783404030e-01
2.525039061999999996e-06,9.555970137622201932e+00,2.798972003452968038e-01
2.525046875000000280e-06,9.505320787243606517e+00,2.800775670116916194e-01
2.525054687000000242e-06,9.454480651078718267e+00,2.802581431555742353e-01
2.525062500000000102e-06,9.403454247652470954e+00,2.804389754576129268e-01
2.525070312000000065e-06,9.352246095489766375e+00,2.806200180790027199e-01
2.525078124999999925e-06,9.300860713115540079e+00,2.808013178221570039e-01
2.525085936999999887e-06,9.249302619054692087e+00,2.809828287309496520e-01
2.525093750000000171e-06,9.197576331832168606e+00,2.811645977300373800e-01
2.525101562000000133e-06,9.145686369972851892e+00,2.813465787455040057e-01
2.525109374999999993e-06,9.093637252001695259e+00,2.815288188247202505e-01
2.525117186999999956e-06,9.041433496443591622e+00,2.817112717755674844e-01
2.525124999999999816e-06,8.989079621823467647e+00,2.818939847686045552e-01
2.525132811999999778e-06,8.936580146666242896e+00,2.820769114930364307e-01
2.525140625000000062e-06,8.883939589496840483e+00,2.822600992431157363e-01
2.525148437000000024e-06,8.831162468840165758e+00,2.824435015888951406e-01
2.525156250000000308e-06,8.778253303221150716e+00,2.826271659488096555e-01
2.525164062000000270e-06,8.725216611164707814e+00,2.828110457733206129e-01
2.525171875000000130e-06,8.672056911195745954e+00,2.829951886055166455e-01
2.525179687000000093e-06,8.618778721839209567e+00,2.831795477758268786e-01
2.525187499999999953e-06,8.565386561619989791e+00,2.833641709524874486e-01
2.525195311999999915e-06,8.511884949063015071e+00,2.835490113454118832e-01
2.525203125000000199e-06,8.458278402693203191e+00,2.837341167485001314e-01
2.525210937000000161e-06,8.404571441035471935e+00,2.835613355465018137e-01
2.525218750000000021e-06,8.350768582614739088e+00,2.833887425712205976e-01
2.525226561999999984e-06,8.296874345955943753e+00,2.832163816198561279e-01
2.525234374999999844e-06,8.242893249583964632e+00,2.830442081822830969e-01
2.525242186999999806e-06,8.188829812023749710e+00,2.828722659501698988e-01
2.525250000000000090e-06,8.134688551800207890e+00,2.827005105224391635e-01
2.525257812000000052e-06,8.080473987438248074e+00,2.825289854856264382e-01
2.525265625000000336e-06,8.026190637462805810e+00,2.823576465473005559e-01
2.525273437000000298e-06,7.971843020398798885e+00,2.821865371892236518e-01
2.525281249999999735e-06,7.917435654771121989e+00,2.820156132272394478e-01
2.525289062000000121e-06,7.862973059104726659e+00,2.818449180386660147e-01
2.525296874999999981e-06,7.808459751924505809e+00,2.816744075472340514e-01
2.525304686999999943e-06,7.753900251755384332e+00,2.815041250262572126e-01
2.525312500000000227e-06,7.699299077122292445e+00,2.813340265068921542e-01
2.525320312000000189e-06,7.644660746550137276e+00,2.811641551588303090e-01
2.525328125000000049e-06,7.589989778563827727e+00,2.809944671202976307e-01
2.525335937000000012e-06,7.535290691688311782e+00,2.808250054576877375e-01
2.525343749999999872e-06,7.480568004448478803e+00,2.806557264159140197e-01
2.525351561999999834e-06,7.425826235369248352e+00,2.804866729584594154e-01
2.525359375000000118e-06,7.371069902975555976e+00,2.803178014365164672e-01
2.525367187000000080e-06,7.316303525792319462e+00,2.801491547110434577e-01
2.525374999999999940e-06,7.261531622344449488e+00,2.799806892391331625e-01
2.525382812000000326e-06,7.206758711156853181e+00,2.798124477795390086e-01
2.525390624999999763e-06,7.151989310754460760e+00,2.796443868949047284e-01
2.525398436999999725e-06,7.097227939662197116e+00,2.794765492421519282e-01
2.525406250000000009e-06,7.042479116404972928e+00,2.793088914890272112e-01
2.525414061999999971e-06,6.987747359507705980e+00,2.791414561910463554e-01
2.525421875000000255e-06,6.933037187495314058e+00,2.789742001206858557e-01
2.525429687000000217e-06,6.878353118892716722e+00,2.788071657323703545e-01
2.525437500000000077e-06,6.823699672224831758e+00,2.786403099029531316e-01
2.525445312000000040e-06,6.769081366016568069e+00,2.784736749861084770e-01
2.525453124999999900e-06,6.714502718792882519e+00,2.783072179626879250e-01
2.525460936999999862e-06,6.659968249078643154e+00,2.781409810859903908e-01
2.525468750000000146e-06,6.605482475398790854e+00,2.779749214404710345e-01
2.525476562000000108e-06,6.551049916278252283e+00,2.778090811794267645e-01
2.525484374999999968e-06,6.496675090241925687e+00,2.780504691328834488e-01
2.525492186999999931e-06,6.442362515814748392e+00,2.782922459581840813e-01
2.525499999999999791e-06,6.388116711521631075e+00,2.785344746503554680e-01
2.525507811999999753e-06,6.333942195887498627e+00,2.787770943026639525e-01
2.525515625000000037e-06,6.279843487437243965e+00,2.790201681335832684e-01
2.525523436999999999e-06,6.225825104695822176e+00,2.792636350276995749e-01
2.525531250000000283e-06,6.171891566188122624e+00,2.795075584281307979e-01
2.525539062000000245e-06,6.118047390439075528e+00,2.797518770097422447e-01
2.525546875000000105e-06,6.064297095973604002e+00,2.799966544414752012e-01
2.525554687000000068e-06,6.010645201316620501e+00,2.802418291874270717e-01
2.525562499999999928e-06,5.957096224993033928e+00,2.804874651435768085e-01
2.525570311999999890e-06,5.903654685527779833e+00,2.807335005621457991e-01
2.525578125000000174e-06,5.850325101445767118e+00,2.809799995674006068e-01
2.525585937000000136e-06,5.797111991271915343e+00,2.812269001985711059e-01
2.525593749999999997e-06,5.744019873531142295e+00,2.814742668094304401e-01
2.525601561999999959e-06,5.691053266748365758e+00,2.817220372251739158e-01
2.525609374999999819e-06,5.638216689448503516e+00,2.819702760303089972e-01
2.525617186999999781e-06,5.585514660156476907e+00,2.822189208348662159e-01
2.525625000000000065e-06,5.532951697397210822e+00,2.824680364553640577e-01
2.525632812000000027e-06,5.480532319695615939e+00,2.827175602855301340e-01
2.525640625000000311e-06,5.428261045576599386e+00,2.829675573751531115e-01
2.525648437000000273e-06,5.376142393565100264e+00,2.832179649005658328e-01
2.525656249999999710e-06,5.324180882186025698e+00,2.834688481460548859e-01
2.525664062000000096e-06,5.272381029964282817e+00,2.837201440694994137e-01
2.525671874999999956e-06,5.220747355424814273e+00,2.839719181909482471e-01
2.525679686999999918e-06,5.169284377092536076e+00,2.842241072485975906e-01
2.525687500000000202e-06,5.117996613492344693e+00,2.844767769996402462e-01
2.525695312000000164e-06,5.066888583149170344e+00,2.847298639614340710e-01
2.525703125000000025e-06,5.015964804587941472e+00,2.849834341295575668e-01
2.525710936999999987e-06,4.965229796333556322e+00,2.852374237994482753e-01
2.525718749999999847e-06,4.914688076910952219e+00,2.854918992063631977e-01
2.525726561999999809e-06,4.864344164845029184e+00,2.857467964226340085e-01
2.525734375000000093e-06,4.814202578660724541e+00,2.862326771822100158e-01
2.525742187000000055e-06,4.764267836882945417e+00,2.867201506221168095e-01
2.525750000000000339e-06,4.714544458036613150e+00,2.872093500148743539e-01
2.525757812000000302e-06,4.665036960646641973e+00,2.877001586611588890e-01
2.525765624999999738e-06,4.615749863237963879e+00,2.881927108036196339e-01
2.525773437000000124e-06,4.566687684335475339e+00,2.886868890021083711e-01
2.525781249999999984e-06,4.517854942464104795e+00,2.891828284801733484e-01
2.525789061999999947e-06,4.469256156148782466e+00,2.896804110498254481e-01
2.525796875000000230e-06,4.420895843867391761e+00,2.901797729266580306e-01
2.525804687000000193e-06,4.481956819585294127e+00,2.906807951679036273e-01
2.525812500000000053e-06,4.552104427981815249e+00,2.911836149922177874e-01
2.525820312000000015e-06,4.631135404242041176e+00,2.916881126951987868e-01
2.525828124999999875e-06,4.718816104669072864e+00,2.921944265098311844e-01
2.525835936999999838e-06,4.814882002998462696e+00,2.927024359629507577e-01
2.525843750000000121e-06,4.919037287823801563e+00,2.932122803133921929e-01
2.525851562000000084e-06,5.030954587944981071e+00,2.937238383120163165e-01
2.525859374999999944e-06,5.150274848568728636e+00,2.942372502551214297e-01
2.525867187000000330e-06,5.276607382485266839e+00,2.947523941104903122e-01
2.525874999999999766e-06,5.409530115837677400e+00,2.952694112235938473e-01
2.525882811999999729e-06,5.548590055884427663e+00,2.957881787717819844e-01
2.525890625000000012e-06,5.693303997665510430e+00,2.963088391618966533e-01
2.525898436999999975e-06,5.843159489216059654e+00,2.968312687732442834e-01
2.525906250000000258e-06,5.997616071113907488e+00,2.973556110861989010e-01
2.525914062000000221e-06,6.156106801586477495e+00,2.978817416746605273e-01
2.525921875000000081e-06,6.318040075349079743e+00,2.984098051048291733e-01
2.525929687000000043e-06,6.482801737939854370e+00,2.989396761376639788e-01
2.525937499999999903e-06,6.649757494894632082e+00,2.994715004377624945e-01
2.525945311999999866e-06,6.818255604456629371e+00,3.000051519454032811e-01
2.525953125000000149e-06,6.987629841658225871e+00,3.005407774364084461e-01
2.525960937000000112e-06,7.157202714063953586e+00,3.010782500225433478e-01
2.525968749999999972e-06,7.326288900672912163e+00,3.016177176037954100e-01
2.525976561999999934e-06,7.494198884909223146e+00,3.021590524556659330e-01
2.525984374999999794e-06,7.660242745129156816e+00,3.027024036154534747e-01
2.525992186999999757e-06,7.823734061431442122e+00,3.032476425143754151e-01
2.526000000000000040e-06,7.983993895100116589e+00,3.030618559944096568e-01
2.526007812000000003e-06,8.140354796130306880e+00,3.028763207170536154e-01
2.526015625000000286e-06,8.292164790769019689e+00,3.026909887646264674e-01
2.526023437000000249e-06,8.438791303005114486e+00,3.025059071625847973e-01
2.526031250000000109e-06,8.579624962149052791e+00,3.023210281114457332e-01
2.526039062000000071e-06,8.714083255018461927e+00,3.021363985227438209e-01
2.526046874999999931e-06,8.841613981969073777e+00,3.019519707147563237e-01
2.526054686999999894e-06,8.961698477885645886e+00,3.017677914855275145e-01
2.526062500000000177e-06,9.073854570737662328e+00,3.015838132706392116e-01
2.526070312000000140e-06,9.177639247111995857e+00,3.014000827550756267e-01
2.526078125000000000e-06,9.272651004409434350e+00,3.012165524912991943e-01
2.526085936999999962e-06,9.358531876821340134e+00,3.010332690516023812e-01
2.526093749999999822e-06,9.434969122976644584e+00,3.008501851049068532e-01
2.526101561999999785e-06,9.501696570476063641e+00,3.006673471112392138e-01
2.526109375000000068e-06,9.558495618611367206e+00,3.004847078555312745e-01
2.526117187000000031e-06,9.605195904505480442e+00,3.003023136859679920e-01
2.526125000000000314e-06,9.641675640385383161e+00,3.001201175030638879e-01
2.526132812000000277e-06,9.667861633980516345e+00,2.999381655435446881e-01
2.526140624999999713e-06,9.683729006981785403e+00,2.997564108231120517e-01
2.526148437000000099e-06,9.689300628668242155e+00,2.995748994673837484e-01
2.526156249999999959e-06,9.684646280589653600e+00,2.993935846068354611e-01
2.526164061999999922e-06,9.669881574240422495e+00,2.992125122564441853e-01
2.526171875000000205e-06,9.645166638958492911e+00,2.990316356609698523e-01
2.526179687000000168e-06,9.610704599443868901e+00,2.988510007251550804e-01
2.526187500000000028e-06,9.566739863027315494e+00,2.986705608076644647e-01
2.526195311999999990e-06,9.513556234796860522e+00,2.984903617033516920e-01
2.526203124999999850e-06,9.451474879775503268e+00,2.983103568843790132e-01
2.526210936999999813e-06,9.380852148447409888e+00,2.981305920361239647e-01
2.526218750000000096e-06,9.302077282302693817e+00,2.979510207438118008e-01
2.526226562000000059e-06,9.215570017587971563e+00,2.977716885837539129e-01
2.526234375000000342e-06,9.121778102183714765e+00,2.975925492538262773e-01
2.526242187000000305e-06,9.021174739082630012e+00,2.974136482216438448e-01
2.526249999999999741e-06,8.914255974152924367e+00,2.972349392973511750e-01
2.526257812000000127e-06,8.801538041140016588e+00,2.970564678402057845e-01
2.526265624999999987e-06,8.683554678364689750e+00,2.968781877722220242e-01
2.526273436999999950e-06,8.560854431382354690e+00,2.967001443447528364e-01
2.526281250000000233e-06,8.433997953830184358e+00,2.962940183339463629e-01
2.526289062000000196e-06,8.303555324130979187e+00,2.958890543895894565e-01
2.526296875000000056e-06,8.170103387709950482e+00,2.954851442878347334e-01
2.526304687000000018e-06,8.034223136968824619e+00,2.950823869021703127e-01
2.526312499999999878e-06,7.896497145905505555e+00,2.946806746230957175e-01
2.526320311999999841e-06,7.757507067729384254e+00,2.942801058105585232e-01
2.526328125000000124e-06,7.617831207715268782e+00,2.938805734640876910e-01
