Time_s,Noise_Fraction
2.687820311999999904e-06,6.927514770142788325e-02
2.687828125000000188e-06,6.915245484771027906e-02
2.687835937000000150e-06,6.903021144747958915e-02
2.687843750000000010e-06,6.890838390772104083e-02
2.687851561999999972e-06,6.878700113416064132e-02
2.687859374999999833e-06,6.866602978634976651e-02
2.687867186999999795e-06,6.854549858277983465e-02
2.687875000000000079e-06,6.842537443267338038e-02
2.687882812000000041e-06,6.830568586904539607e-02
2.687890625000000325e-06,6.818640004795191445e-02
2.687898437000000287e-06,6.806754531864306346e-02
2.687906249999999724e-06,6.794908908123342695e-02
2.687914062000000110e-06,6.783105950288066677e-02
2.687921874999999970e-06,6.771342422501244740e-02
2.687929686999999932e-06,6.759621123442338675e-02
2.687937500000000216e-06,6.747938841109932251e-02
2.687945312000000178e-06,6.736298356314285307e-02
2.687953125000000038e-06,6.724696480645424301e-02
2.687960937000000001e-06,6.713135977205772487e-02
2.687968749999999861e-06,6.701613680914524085e-02
2.687976561999999823e-06,6.690132337330155499e-02
2.687984375000000107e-06,6.678688804440799376e-02
2.687992187000000069e-06,6.667285810422952930e-02
2.687999999999999929e-06,6.655920236079197749e-02
2.688007812000000315e-06,6.644594792359818924e-02
2.688015624999999752e-06,6.633306382632994658e-02
2.688023436999999714e-06,6.622057700780444034e-02
2.688031249999999998e-06,6.610845672484050306e-02
2.688039061999999960e-06,6.599672974716457030e-02
2.688046875000000244e-06,6.588536555229917990e-02
2.688054687000000206e-06,6.586240077887112188e-02
2.688062500000000066e-06,6.583944907230120103e-02
2.688070312000000029e-06,6.581651629112521273e-02
2.688078124999999889e-06,6.579359654747200803e-02
2.688085936999999851e-06,6.577069569174197328e-02
2.688093750000000135e-06,6.574780784428260749e-02
2.688101562000000097e-06,6.572493884737824754e-02
2.688109374999999957e-06,6.570208282957912260e-02
2.688117186999999920e-06,6.567924562506542718e-02
2.688124999999999780e-06,6.565642137057416117e-02
2.688132811999999742e-06,6.563361589220069459e-02
2.688140625000000026e-06,6.561082333484920259e-02
2.688148436999999988e-06,6.558804951654947923e-02
2.688156250000000272e-06,6.556528859035580525e-02
2.688164062000000234e-06,6.554254636624665120e-02
2.688171875000000094e-06,6.551981700541183173e-02
2.688179687000000057e-06,6.549710630979273251e-02
2.688187499999999917e-06,6.547440844869772958e-02
2.688195311999999879e-06,6.545172921605023342e-02
2.688203125000000163e-06,6.542906278925773866e-02
2.688210937000000125e-06,6.540641495424479035e-02
2.688218749999999985e-06,6.538377989650236144e-02
2.688226561999999948e-06,6.536116339396766395e-02
2.688234374999999808e-06,6.533855964019961993e-02
2.688242186999999770e-06,6.531597440516706543e-02
2.688250000000000054e-06,6.529340189047759535e-02
2.688257812000000016e-06,6.527084785815061296e-02
2.688265625000000300e-06,6.524830651782562163e-02
2.688273437000000262e-06,6.522578362358656678e-02
2.688281250000000122e-06,6.520327339309058001e-02
2.688289062000000085e-06,6.518078157250005444e-02
2.688296874999999945e-06,6.515830238747317982e-02
2.688304686999999907e-06,6.513584157626953197e-02
2.688312500000000191e-06,6.521063723444056603e-02
2.688320312000000153e-06,6.528559525991591006e-02
2.688328125000000013e-06,6.536073543691370280e-02
2.688335936999999976e-06,6.543603912714958393e-02
2.688343749999999836e-06,6.551152620882205735e-02
2.688351561999999798e-06,6.558717796036413195e-02
2.688359375000000082e-06,6.566301435463996194e-02
2.688367187000000044e-06,6.573901658623935995e-02
2.688375000000000328e-06,6.581520472337583361e-02
2.688382812000000290e-06,6.589155987624693844e-02
2.688390624999999727e-06,6.596810220909343769e-02
2.688398437000000113e-06,6.604481274717935446e-02
2.688406249999999973e-06,6.612171175146565327e-02
2.688414061999999935e-06,6.619878016168670443e-02
2.688421875000000219e-06,6.627603833625668461e-02
2.688429687000000181e-06,6.635346712880409170e-02
2.688437500000000041e-06,6.643108699589045374e-02
2.688445312000000004e-06,6.650887870448221606e-02
2.688453124999999864e-06,6.658686281000184004e-02
2.688460936999999826e-06,6.666501999216328800e-02
2.688468750000000110e-06,6.674337090598320144e-02
2.688476562000000072e-06,6.682189614332728622e-02
2.688484374999999932e-06,6.690061645953410130e-02
2.688492187000000318e-06,6.697951235804990022e-02
2.688499999999999755e-06,6.705860469525734557e-02
2.688507811999999717e-06,6.713787388558122016e-02
2.688515625000000001e-06,6.721734088722489120e-02
2.688523436999999963e-06,6.729698602495860771e-02
2.688531250000000247e-06,6.737683035955617517e-02
2.688539062000000209e-06,6.745685412554630611e-02
2.688546875000000070e-06,6.753707848702186767e-02
2.688554687000000032e-06,6.761748358766482558e-02
2.688562499999999892e-06,6.769809069565632664e-02
2.688570311999999854e-06,6.777887986320355052e-02
2.688578125000000138e-06,6.785987246336148970e-02
2.688585937000000100e-06,6.790928873942353450e-02
2.688593749999999961e-06,6.795878337836656902e-02
2.688601561999999923e-06,6.800834386796601738e-02
2.688609374999999783e-06,6.805798305459589970e-02
2.688617186999999745e-06,6.810768838995159835e-02
2.688625000000000029e-06,6.815747275841804731e-02
2.688632811999999991e-06,6.820732357544968816e-02
2.688640625000000275e-06,6.825725376361192753e-02
2.688648437000000237e-06,6.830725070196715099e-02
2.688656250000000098e-06,6.835732735142648064e-02
2.688664062000000060e-06,6.840747105450827037e-02
2.688671874999999920e-06,6.845769481064101214e-02
2.688679686999999882e-06,6.850798592563529799e-02
2.688687500000000166e-06,6.855835743761506951e-02
2.688695312000000129e-06,6.860879661551859410e-02
2.688703124999999989e-06,6.865931653633614018e-02
2.688710936999999951e-06,6.870990443198446429e-02
2.688718749999999811e-06,6.876057341849223237e-02
2.688726561999999774e-06,6.881131069058812888e-02
2.688734375000000057e-06,6.886212940352053058e-02
2.688742187000000020e-06,6.891301671466262824e-02
2.688750000000000303e-06,6.896398581865928468e-02
2.688757812000000266e-06,6.901502383537078122e-02
2.688765625000000126e-06,6.906614399901095380e-02
2.688773437000000088e-06,6.911733339176887037e-02
2.688781249999999948e-06,6.916860528760621074e-02
2.688789061999999911e-06,6.921994673087059069e-02
2.688796875000000194e-06,6.927137103545723262e-02
2.688804687000000157e-06,6.932286520770092331e-02
2.688812500000000017e-06,6.937444260160875731e-02
2.688820311999999979e-06,6.942609018534713627e-02
2.688828124999999839e-06,6.947782135321460550e-02
2.688835936999999802e-06,6.952962303503587571e-02
2.688843750000000085e-06,6.958150866558990288e-02
2.688851562000000048e-06,6.963346513618545730e-02
2.688859375000000331e-06,6.965271456007071649e-02
2.688867187000000294e-06,6.967197216367849999e-02
2.688874999999999730e-06,6.969124288610284434e-02
2.688882812000000116e-06,6.971052180319892155e-02
2.688890624999999976e-06,6.972981385953375133e-02
2.688898436999999939e-06,6.974911412551886014e-02
2.688906250000000222e-06,6.976842755121077932e-02
2.688914062000000185e-06,6.978774920156731454e-02
2.688921875000000045e-06,6.980708403213939373e-02
2.688929687000000007e-06,6.982642710242732698e-02
2.688937499999999867e-06,6.984578337348458510e-02
2.688945311999999830e-06,6.986514789934278324e-02
2.688953125000000113e-06,6.988452564656923161e-02
2.688960937000000076e-06,6.990391166371569265e-02
2.688968749999999936e-06,6.992331092287140670e-02
2.688976562000000322e-06,6.994271846710449492e-02
2.688984374999999758e-06,6.996213927403113764e-02
2.688992186999999721e-06,6.998156838122558676e-02
2.689000000000000004e-06,7.000101077184760212e-02
2.689007811999999967e-06,7.002046147796107955e-02
2.689015625000000250e-06,7.003992548827757403e-02
2.689023437000000213e-06,7.005939782934668403e-02
2.689031250000000073e-06,7.007888349543789364e-02
2.689039062000000035e-06,7.009837750757946795e-02
2.689046874999999895e-06,7.011788486560809053e-02
2.689054686999999858e-06,7.013740058501938268e-02
2.689062500000000141e-06,7.015692967122866275e-02
2.689070312000000104e-06,7.017646713418758397e-02
2.689078124999999964e-06,7.019601798489839839e-02
2.689085936999999926e-06,7.021557722776373967e-02
2.689093749999999786e-06,7.023514987938109244e-02
2.689101561999999749e-06,7.025473093859277429e-02
2.689109375000000032e-06,7.027432542760297940e-02
2.689117186999999995e-06,7.029392833968220455e-02
2.689125000000000278e-06,7.031990573837544611e-02
2.689132812000000241e-06,7.034589901568363834e-02
2.689140625000000101e-06,7.037191484762016225e-02
2.689148437000000063e-06,7.039794659589458659e-02
2.689156249999999923e-06,7.042400094643119779e-02
2.689164061999999886e-06,7.045007125114267910e-02
2.689171875000000169e-06,7.047616420588916075e-02
2.689179687000000132e-06,7.050227315276190454e-02
2.689187499999999992e-06,7.052840479757764569e-02
2.689195311999999954e-06,7.055455247259016793e-02
2.689203124999999814e-06,7.058072289359366980e-02
2.689210936999999777e-06,7.060690938297972674e-02
2.689218750000000060e-06,7.063311866654517490e-02
2.689226562000000023e-06,7.065934405679476227e-02
2.689234375000000306e-06,7.068559228955027807e-02
2.689242187000000269e-06,7.071185666741053311e-02
2.689250000000000129e-06,7.073814393624187902e-02
2.689257812000000091e-06,7.076444738871805196e-02
2.689265624999999951e-06,7.079077378077248961e-02
2.689273436999999914e-06,7.081711639512890122e-02
2.689281250000000197e-06,7.084348199781326239e-02
2.689289062000000160e-06,7.086986386157427542e-02
2.689296875000000020e-06,7.089626876255167298e-02
2.689304686999999982e-06,7.092268996350267751e-02
2.689312499999999843e-06,7.094913425070203949e-02
2.689320311999999805e-06,7.097559487689038271e-02
2.689328125000000089e-06,7.100207863850316325e-02
2.689335937000000051e-06,7.102857877823916255e-02
2.689343750000000335e-06,7.105510210271741289e-02
2.689351562000000297e-06,7.108164184457534118e-02
2.689359374999999734e-06,7.110820482063415215e-02
2.689367187000000119e-06,7.113478425345466649e-02
2.689374999999999980e-06,7.116138697008174419e-02
2.689382811999999942e-06,7.118800618296705629e-02
2.689390625000000226e-06,7.113341283614077470e-02
2.689398437000000188e-06,7.107891013074539577e-02
2.689406250000000048e-06,7.102448392101214092e-02
2.689414062000000010e-06,7.097014794759674838e-02
2.689421874999999871e-06,7.091588810859349168e-02
2.689429686999999833e-06,7.086171810323931008e-02
2.689437500000000117e-06,7.080762387328115581e-02
2.689445312000000079e-06,7.075361907672907125e-02
2.689453124999999939e-06,7.069968969878234755e-02
2.689460937000000325e-06,7.064584935639446617e-02
2.689468749999999762e-06,7.059208407802677887e-02
2.689476561999999724e-06,7.053840743976295957e-02
2.689484375000000008e-06,7.048480551310530584e-02
2.689492186999999970e-06,7.043129183347085487e-02
2.689500000000000254e-06,7.037785251520624341e-02
2.689507812000000216e-06,7.032450105322904377e-02
2.689515625000000076e-06,7.027122360454067518e-02
2.689523437000000039e-06,7.021803362373406354e-02
2.689531249999999899e-06,7.016491731026838763e-02
2.689539061999999861e-06,7.011188807859726480e-02
2.689546875000000145e-06,7.005893217043608623e-02
2.689554687000000107e-06,7.000606296028334674e-02
2.689562499999999967e-06,6.995326673191892830e-02
2.689570311999999930e-06,6.990055682005222315e-02
2.689578124999999790e-06,6.984791955033699262e-02
2.689585936999999752e-06,6.979536821787563072e-02
2.689593750000000036e-06,6.974288918999793641e-02
2.689601561999999998e-06,6.969049572238034118e-02
2.689609375000000282e-06,6.963817422383759836e-02
2.689617187000000244e-06,6.958593791078883373e-02
2.689625000000000104e-06,6.953377323334955507e-02
2.689632812000000067e-06,6.948169336884923997e-02
2.689640624999999927e-06,6.942968480851546831e-02
2.689648436999999889e-06,6.937776069076598273e-02
2.689656250000000173e-06,6.932590754774725639e-02
2.689664062000000135e-06,6.927413847914223877e-02
2.689671874999999995e-06,6.912575796155853713e-02
2.689679686999999958e-06,6.897803059733416398e-02
2.689687499999999818e-06,6.883091450788667021e-02
2.689695311999999780e-06,6.868444332979024847e-02
2.689703125000000064e-06,6.853857557477863183e-02
2.689710937000000026e-06,6.839334462786809954e-02
2.689718750000000310e-06,6.824870938557532629e-02
2.689726562000000272e-06,6.810470298396288646e-02
2.689734374999999709e-06,6.796128469892601109e-02
2.689742187000000095e-06,6.781848742012273890e-02
2.689749999999999955e-06,6.767627079750954122e-02
2.689757811999999917e-06,6.753466747695048567e-02
2.689765625000000201e-06,6.739363747718438158e-02
2.689773437000000163e-06,6.725321320281360538e-02
2.689781250000000023e-06,6.711335503626356114e-02
2.689789061999999986e-06,6.697409514333010905e-02
2.689796874999999846e-06,6.683539426510216874e-02
2.689804686999999808e-06,6.669728433104728238e-02
2.689812500000000092e-06,6.655972643596537452e-02
2.689820312000000054e-06,6.642275227544315597e-02
2.689828125000000338e-06,6.628632329314554372e-02
2.689835937000000300e-06,6.615047095316599346e-02
2.689843749999999737e-06,6.601515704329972978e-02
2.689851562000000123e-06,6.588041279848333431e-02
2.689859374999999983e-06,6.574620034597992990e-02
2.689867186999999945e-06,6.561255069396437767e-02
2.689875000000000229e-06,6.547942630453196244e-02
2.689882812000000191e-06,6.534685796141787018e-02
2.689890625000000051e-06,6.521480845707729179e-02
2.689898437000000014e-06,6.508330835305593809e-02
2.689906249999999874e-06,6.495232076775617203e-02
2.689914061999999836e-06,6.482187604280691129e-02
2.689921875000000120e-06,6.469193761820286881e-02
2.689929687000000082e-06,6.456253561790076256e-02
2.689937499999999942e-06,6.443363379923168488e-02
2.689945312000000328e-06,6.437651397150057075e-02
2.689953124999999765e-06,6.431948803410153515e-02
2.689960936999999727e-06,6.426257031608452464e-02
2.689968750000000011e-06,6.420574597784212134e-02
2.689976561999999973e-06,6.414902929872966231e-02
2.689984375000000257e-06,6.409240549249085872e-02
2.689992187000000219e-06,6.403588878902756465e-02
2.690000000000000079e-06,6.397946445515494129e-02
2.690007812000000042e-06,6.392314667156996644e-02
2.690015624999999902e-06,6.386692075787259171e-02
2.690023436999999864e-06,6.381080084581398915e-02
2.690031250000000148e-06,6.375477230748813340e-02
2.690039062000000110e-06,6.369884922595774046e-02
2.690046874999999970e-06,6.364301702553128159e-02
2.690054686999999933e-06,6.358728974082041019e-02
2.690062499999999793e-06,6.353165284807052449e-02
2.690070311999999755e-06,6.347612033369622042e-02
2.690078125000000039e-06,6.342067772559523142e-02
2.690085937000000001e-06,6.336533896223726925e-02
2.690093750000000285e-06,6.331008962289585984e-02
2.690101562000000247e-06,6.325494359833437608e-02
2.690109375000000108e-06,6.319988651893354570e-02
2.690117187000000070e-06,6.314493222798729655e-02
2.690124999999999930e-06,6.309006640671094290e-02
2.690132811999999892e-06,6.303530285117628362e-02
2.690140625000000176e-06,6.298062729315653807e-02
2.690148437000000138e-06,6.292605348174691582e-02
2.690156249999999999e-06,6.287156719901280943e-02
2.690164061999999961e-06,6.281718214729900551e-02
2.690171874999999821e-06,6.276288415869918369e-02
2.690179686999999783e-06,6.270868688905008315e-02
2.690187500000000067e-06,6.265457622020287332e-02
2.690195312000000029e-06,6.260056576172691456e-02
2.690203125000000313e-06,6.254664144496782652e-02
2.690210937000000275e-06,6.260402775432485911e-02
2.690218749999999712e-06,6.266152682999935608e-02
2.690226562000000098e-06,6.271912424385793494e-02
2.690234374999999958e-06,6.277683503356817907e-02
2.690242186999999920e-06,6.283464471893965286e-02
2.690250000000000204e-06,6.289256839415216516e-02
2.690257812000000166e-06,6.295059152667502322e-02
2.690265625000000027e-06,6.300872926750869518e-02
2.690273436999999989e-06,6.306696703151581929e-02
2.690281249999999849e-06,6.312532002683771126e-02
2.690289061999999811e-06,6.318377361544008641e-02
2.690296875000000095e-06,6.324234306293721741e-02
2.690304687000000058e-06,6.330101367810535284e-02
2.690312500000000341e-06,6.335980078436014018e-02
2.690320312000000304e-06,6.341868963700653117e-02
2.690328124999999740e-06,6.347769561758279111e-02
2.690335937000000126e-06,6.353680392764837759e-02
2.690343749999999986e-06,6.359603000719436794e-02
2.690351561999999949e-06,6.365535900371997735e-02
2.690359375000000232e-06,6.371480641602750294e-02
2.690367187000000195e-06,6.377435733725829448e-02
2.690375000000000055e-06,6.383402732535152502e-02
2.690382812000000017e-06,6.389380141881027819e-02
2.690390624999999877e-06,6.395369523504852716e-02
2.690398436999999840e-06,6.401369375762593072e-02
2.690406250000000123e-06,6.407381266378162077e-02
2.690414062000000086e-06,6.413403688182445217e-02
2.690421874999999946e-06,6.419438214916191321e-02
2.690429687000000332e-06,6.425483333856535362e-02
2.690437499999999768e-06,6.431540624794669647e-02
2.690445311999999731e-06,6.437608569423133864e-02
2.690453125000000014e-06,6.443688753621049092e-02
2.690460936999999977e-06,6.449779653463312556e-02
2.690468750000000260e-06,6.455882860952115443e-02
2.690476562000000223e-06,6.457203549743707749e-02
2.690484375000000083e-06,6.458524948158851642e-02
2.690492187000000045e-06,6.459846718273094812e-02
2.690499999999999905e-06,6.461169198813397629e-02
2.690507811999999868e-06,6.462492051578845598e-02
2.690515625000000151e-06,6.463815615574192153e-02
2.690523437000000114e-06,6.465139552321574890e-02
2.690531249999999974e-06,6.466464201103813703e-02
2.690539061999999936e-06,6.467789223166046930e-02
2.690546874999999796e-06,6.469114958069423216e-02
2.690554686999999759e-06,6.470441066781602857e-02
2.690562500000000042e-06,6.471767889142557295e-02
2.690570312000000005e-06,6.473095085841976126e-02
2.690578125000000288e-06,6.474422996998992208e-02
2.690585937000000251e-06,6.475751283025134308e-02
2.690593750000000111e-06,6.477080284318897929e-02
2.690601562000000073e-06,6.478409661013447007e-02
2.690609374999999933e-06,6.479739753786988021e-02
2.690617186999999896e-06,6.481070222493835742e-02
2.690625000000000179e-06,6.482401408092391959e-02
2.690632812000000142e-06,6.483732970157633779e-02
2.690640625000000002e-06,6.485065249928437248e-02
2.690648436999999964e-06,6.486397906700386295e-02
2.690656249999999824e-06,6.487731281993100452e-02
2.690664061999999787e-06,6.489065034822286138e-02
2.690671875000000070e-06,6.490399506988796252e-02
2.690679687000000033e-06,6.491734357227969821e-02
2.690687500000000316e-06,6.493069927622241444e-02
2.690695312000000279e-06,6.494405876626380136e-02
2.690703124999999715e-06,6.495742546604538203e-02
2.690710937000000101e-06,6.497079595730924362e-02
2.690718749999999961e-06,6.498417366651684790e-02
2.690726561999999924e-06,6.499755517259621362e-02
2.690734375000000207e-06,6.501094390483726226e-02
2.690742187000000170e-06,6.502433643934972529e-02
2.690750000000000030e-06,6.503773620825259449e-02
2.690757811999999992e-06,6.505113978483746673e-02
2.690765624999999852e-06,6.499789142467686520e-02
2.690773436999999815e-06,6.494473696597537205e-02
2.690781250000000098e-06,6.489166258679444910e-02
2.690789062000000061e-06,6.483868166051896809e-02
2.690796874999999921e-06,6.478578041102943386e-02
2.690804687000000307e-06,6.473297216876976179e-02
2.690812499999999743e-06,6.468024320322239562e-02
2.690820312000000129e-06,6.462760680209554687e-02
2.690828124999999989e-06,6.457504928023519164e-02
2.690835936999999952e-06,6.452258388283491075e-02
2.690843750000000235e-06,6.447019696986724946e-02
2.690851562000000198e-06,6.441790174421382908e-02
2.690859375000000058e-06,6.436568461076117020e-02
2.690867187000000020e-06,6.431355873026603498e-02
2.690874999999999880e-06,6.426151055230931719e-02
2.690882811999999843e-06,6.420955319572865805e-02
2.690890625000000127e-06,6.415767315457263087e-02
2.690898437000000089e-06,6.410588350596427287e-02
2.690906249999999949e-06,6.405417078820305199e-02
2.690914062000000335e-06,6.400254803688092131e-02
2.690921874999999772e-06,6.395100183434132557e-02
2.690929686999999734e-06,6.389954517484433549e-02
2.690937500000000018e-06,6.384816468454114491e-02
2.690945311999999980e-06,6.379687331657454830e-02
2.690953125000000264e-06,6.374565774069101964e-02
2.690960937000000226e-06,6.369453086909611372e-02
2.690968750000000086e-06,6.364347941492602689e-02
2.690976562000000048e-06,6.359251624963617455e-02
2.690984374999999909e-06,6.354162812954011752e-02
2.690992186999999871e-06,6.349082788554019641e-02
2.691000000000000155e-06,6.344010231691067647e-02
2.691007812000000117e-06,6.338946421419665300e-02
2.691015624999999977e-06,6.333890041942619176e-02
2.691023436999999939e-06,6.328842368296523635e-02
2.691031249999999800e-06,6.330503086832826865e-02
2.691039061999999762e-06,6.332164464433137629e-02
2.691046875000000046e-06,6.333826927123964445e-02
2.691054687000000008e-06,6.335490050029134179e-02
2.691062500000000292e-06,6.337154259623510588e-02
2.691070312000000254e-06,6.338819130585189587e-02
2.691078125000000114e-06,6.340485089837924471e-02
2.691085937000000076e-06,6.342151711613552845e-02
2.691093749999999937e-06,6.343819423285429471e-02
2.691101561999999899e-06,6.345487798638252408e-02
2.691109375000000183e-06,6.347157265495864675e-02
2.691117187000000145e-06,6.348827397194942157e-02
2.691125000000000005e-06,6.350498622010439242e-02
2.691132811999999968e-06,6.352170512830664084e-02
2.691140624999999828e-06,6.353843498382309718e-02
2.691148436999999790e-06,6.355517151104426998e-02
2.691156250000000074e-06,6.357191900176338561e-02
2.691164062000000036e-06,6.358867317586953949e-02
2.691171875000000320e-06,6.360543832968947042e-02
2.691179687000000282e-06,6.362221017860546224e-02
2.691187499999999719e-06,6.363899302348223486e-02
2.691195312000000105e-06,6.365578257519280414e-02
2.691203124999999965e-06,6.367258313914610224e-02
2.691210936999999927e-06,6.368939042169233233e-02
2.691218750000000211e-06,6.370620873279826679e-02
2.691226562000000173e-06,6.372303377428324700e-02
2.691234375000000033e-06,6.373986986067547988e-02
2.691242186999999996e-06,6.375671268926079438e-02
2.691249999999999856e-06,6.377356657913520188e-02
2.691257811999999818e-06,6.379042722304205382e-02
2.691265625000000102e-06,6.380729894465418661e-02
2.691273437000000064e-06,6.382417743216345363e-02
2.691281249999999924e-06,6.384106701382594173e-02
2.691289062000000310e-06,6.387268187177233547e-02
2.691296874999999747e-06,6.390433211031662508e-02
2.691304686999999709e-06,6.393600967411482150e-02
2.691312499999999993e-06,6.396772271983439118e-02
2.691320311999999955e-06,6.399946317623024516e-02
2.691328125000000239e-06,6.403123921626045767e-02
2.691335937000000201e-06,6.406304275274044002e-02
2.691343750000000061e-06,6.409488197496257533e-02
2.691351562000000024e-06,6.412674877975906018e-02
2.691359374999999884e-06,6.415865137280574171e-02
2.691367186999999846e-06,6.419058163490078128e-02
2.691375000000000130e-06,6.422254778815626730e-02
2.691382812000000092e-06,6.425454169728533893e-02
2.691390624999999952e-06,6.428657160088406541e-02
2.691398437000000338e-06,6.431862934754152550e-02
2.691406249999999775e-06,6.435072319238051286e-02
2.691414061999999737e-06,6.438284496781643274e-02
2.691421875000000021e-06,6.441500294556092021e-02
2.691429686999999983e-06,6.444718894179531088e-02
2.691437500000000267e-06,6.447941124486854247e-02
2.691445312000000229e-06,6.451166165468830149e-02
2.691453125000000089e-06,6.454394847628584786e-02
2.691460937000000052e-06,6.457626349325025494e-02
2.691468749999999912e-06,6.460861502734563389e-02
2.691476561999999874e-06,6.464099484579029220e-02
2.691484375000000158e-06,6.467341128713535725e-02
2.691492187000000120e-06,6.470585610217599593e-02
2.691499999999999980e-06,6.473833764629960408e-02
2.691507811999999943e-06,6.477084765383611664e-02
2.691515624999999803e-06,6.480339449705854737e-02
2.691523436999999765e-06,6.483596989377883590e-02
2.691531250000000049e-06,6.486858223321052830e-02
2.691539062000000011e-06,6.490122321659454185e-02
2.691546875000000295e-06,6.493390125013648317e-02
2.691554687000000257e-06,6.496660801846014521e-02
2.691562500000000117e-06,6.499935194481143430e-02
2.691570312000000080e-06,6.495442085610780847e-02
2.691578124999999940e-06,6.490954610248848844e-02
2.691585936999999902e-06,6.486473904258979739e-02
2.691593750000000186e-06,6.481998807683764241e-02
2.691601562000000148e-06,6.477530453289387369e-02
2.691609375000000008e-06,6.473067684351246909e-02
2.691617186999999971e-06,6.468611630549715719e-02
2.691624999999999831e-06,6.464161138379700966e-02
2.691632811999999793e-06,6.459717334448786263e-02
2.691640625000000077e-06,6.455279068457440983e-02
2.691648437000000039e-06,6.450847463953408856e-02
2.691656250000000323e-06,6.446421373829325230e-02
2.691664062000000285e-06,6.442001918585019138e-02
2.691671874999999722e-06,6.437587954292701975e-02
2.691679687000000108e-06,6.433180598415420837e-02
2.691687499999999968e-06,6.428778710191956902e-02
2.691695311999999930e-06,6.424383404062529446e-02
2.691703125000000214e-06,6.419993542417642973e-02
2.691710937000000176e-06,6.415610236687130374e-02
2.691718750000000037e-06,6.411232352401080581e-02
2.691726561999999999e-06,6.406860997989888284e-02
2.691734374999999859e-06,6.402495042110437073e-02
2.691742186999999821e-06,6.398135590206238676e-02
2.691750000000000105e-06,6.393781514047551517e-02
2.691757812000000067e-06,6.389433916103479105e-02
2.691765624999999928e-06,6.385091671245010647e-02
2.691773437000000313e-06,6.380755878977613371e-02
2.691781249999999750e-06,6.376425417261138984e-02
2.691789061999999712e-06,6.372101382649535128e-02
2.691796874999999996e-06,6.367782656177137235e-02
2.691804686999999958e-06,6.363470331459836205e-02
2.691812500000000242e-06,6.359163292594013916e-02
2.691820312000000204e-06,6.354862630268089119e-02
2.691828125000000065e-06,6.350567231628601039e-02
2.691835937000000027e-06,6.346278184447720627e-02
2.691843749999999887e-06,6.345145490577086544e-02
2.691851561999999849e-06,6.344013345862245523e-02
2.691859375000000133e-06,6.342881460239209457e-02
2.691867187000000095e-06,6.341750123236085390e-02
2.691874999999999956e-06,6.340619044995979281e-02
2.691882812000000342e-06,6.339488514840443956e-02
2.691890624999999778e-06,6.338358243119705804e-02
2.691898436999999740e-06,6.337228518949046541e-02
2.691906250000000024e-06,6.336099052885163507e-02
2.691914061999999987e-06,6.334970133837715400e-02
2.691921875000000270e-06,6.333841472569709530e-02
2.691929687000000233e-06,6.332713357785094144e-02
2.691937500000000093e-06,6.331585500453150439e-02
2.691945312000000055e-06,6.330458189072218911e-02
2.691953124999999915e-06,6.329331134817629823e-02
2.691960936999999878e-06,6.328204625982451759e-02
2.691968750000000161e-06,6.327078373947725431e-02
2.691976562000000124e-06,6.325952666801594459e-02
2.691984374999999984e-06,6.324827216130647634e-02
2.691992186999999946e-06,6.323702309818075851e-02
2.691999999999999806e-06,6.322577659655859161e-02
2.692007811999999769e-06,6.321453553322574359e-02
2.692015625000000052e-06,6.320329702815252748e-02
2.692023437000000015e-06,6.319206395608198412e-02
2.692031250000000298e-06,6.318083343903274640e-02
2.692039062000000261e-06,6.316960834970604399e-02
2.692046875000000121e-06,6.315838581216789982e-02
2.692054687000000083e-06,6.314716869707873159e-02
2.692062499999999943e-06,6.313595413054969019e-02
2.692070311999999906e-06,6.312474498120376754e-02
2.692078125000000189e-06,6.311353837719391180e-02
2.692085937000000152e-06,6.310233718510904755e-02
2.692093750000000012e-06,6.309113853514231041e-02
2.692101561999999974e-06,6.316457988065844742e-02
2.692109374999999834e-06,6.323820183846577681e-02
2.692117186999999797e-06,6.331198616179137262e-02
2.692125000000000080e-06,6.338595234277617785e-02
2.692132812000000043e-06,6.346008205214043185e-02
2.692140625000000326e-06,6.353439487610404446e-02
2.692148437000000289e-06,6.360887240233494000e-02
2.692156249999999725e-06,6.368353431180870383e-02
2.692164062000000111e-06,6.375836210860283404e-02
2.692171874999999971e-06,6.383337556914005229e-02
2.692179686999999934e-06,6.390855611331583419e-02
2.692187500000000217e-06,6.398392361373085591e-02
2.692195312000000180e-06,6.405945940552613960e-02
2.692203125000000040e-06,6.413518345817353916e-02
2.692210937000000002e-06,6.421107702150657959e-02
2.692218749999999862e-06,6.428716016258068100e-02
2.692226561999999825e-06,6.436341404533532651e-02
2.692234375000000108e-06,6.443985883514125046e-02
2.692242187000000071e-06,6.451647560945203419e-02
2.692249999999999931e-06,6.459328463268038112e-02
2.692257812000000317e-06,6.467026689522589744e-02
2.692265624999999753e-06,6.474744276126474796e-02
2.692273436999999716e-06,6.482479313354434780e-02
2.692281249999999999e-06,6.490233847677910617e-02
2.692289061999999962e-06,6.498005960543548620e-02
2.692296875000000245e-06,6.505797708551509795e-02
2.692304687000000208e-06,6.513607164261953075e-02
2.692312500000000068e-06,6.521436394478559440e-02
2.692320312000000030e-06,6.529283462814824968e-02
2.692328124999999890e-06,6.537150446354784983e-02
2.692335936999999853e-06,6.545035399702853196e-02
2.692343750000000136e-06,6.552940410301881513e-02
2.692351562000000099e-06,6.560863523684205834e-02
2.692359374999999959e-06,6.568806837729479486e-02
